date,block_time,tx_vol,tx_number,tx_fees,m_total,_m_circ_wh_bill_1,_m_circ_mc_lifo_1,_m_circ_mc_fifo_1,_dormancy_1,_sdd_1
13/07/30,2013-07-30,100710894707157.0,42133.0,3766696925.0,1147847500000000.0,19847624185615,2505351996,2505351996,5.4444645240265075,548316893416079.75
13/07/31,2013-07-31,86376755968201.0,49524.0,4924699101.0,1148340000000000.0,18463124131524,35178779998,35178779998,6.710675867657917,579646411802384.5
13/08/01,2013-08-01,114730542498187.0,50904.0,3834057257.0,1148815000000000.0,19796380275451,65500000,65500000,2.8935116285844344,331974158872303.6
13/08/02,2013-08-02,91346411090763.0,51681.0,2913020760.0,1149257500000000.0,16613512246428,11015890000,11015890000,12.252531628151928,1119224791007745.0
13/08/03,2013-08-03,67676117403337.0,45746.0,2643529564.0,1149737500000000.0,18688808569571,12900435362,12900435362,37.81768404962514,2559354025664794.0
13/08/04,2013-08-04,51065631129367.0,42946.0,3150890033.0,1150162500000000.0,8878316960569,3440569033,3440569033,3.55871729223215,181728144538828.56
13/08/05,2013-08-05,85166595787912.0,51001.0,2784873298.0,1150610000000000.0,17947420557584,10021180000,10021180000,5.433172924691345,462724842323008.4
13/08/06,2013-08-06,76080113250651.0,54369.0,4168065710.0,1151082500000000.0,14689051358270,5059730000,5059730000,2.9799290011542956,226713335886720.12
13/08/07,2013-08-07,81343451731453.0,57606.0,3155560425.0,1151557500000000.0,17250740173282,7516793460,7516793460,4.20309207251881,341894017123785.06
13/08/08,2013-08-08,72544514820294.0,58022.0,4911009386.0,1152022500000000.0,15832880098859,206800000,206800000,5.538676435481486,401800594758605.0
13/08/09,2013-08-09,62156576822911.0,49658.0,4388784490.0,1152535000000000.0,12554843232869,5167401850,5167401850,3.8649758313202547,240233667178156.3
13/08/10,2013-08-10,51705484332389.0,51695.0,2964591768.0,1153022500000000.0,13495969773413,3852532250,3852532250,6.260489002653315,323701616039784.4
13/08/11,2013-08-11,42955422934163.0,38422.0,3284307247.0,1153547500000000.0,11935780669399,64941829225,64941829225,7.5438933441149265,324051129166671.75
13/08/12,2013-08-12,84738683412650.0,50228.0,2537058276.0,1154087500000000.0,21473249814201,265941395399,265941395399,4.6532032307045235,394306315421396.5
13/08/13,2013-08-13,130158143854274.0,53080.0,2974852431.0,1154627500000000.0,25191344404412,432646903677,432646903677,18.898091456499447,2459740506366289.5
13/08/14,2013-08-14,134189485326905.0,51660.0,4420760856.0,1155085000000000.0,20297357130847,200962947493,200962947493,3.5163807052063856,471861317045111.1
13/08/15,2013-08-15,82152854958208.0,58129.0,6329990312.0,1155505000000000.0,17578430792781,83914460620,83914460620,8.52825400014898,700620413921040.5
13/08/16,2013-08-16,107358179579286.0,71119.0,4694701273.0,1155930000000000.0,15773591311602,32490934938,32490934938,4.7974434379435245,515044794132209.5
13/08/17,2013-08-17,100628091829062.0,56546.0,2892158036.0,1156350000000000.0,14522694972872,51359754718,51359754718,2.687436188664438,270431575577665.12
13/08/18,2013-08-18,78771094068269.0,56397.0,4594836173.0,1156825000000000.0,11892615990334,57851827816,57851827816,2.640007097271072,207956247400041.44
13/08/19,2013-08-19,111510101969808.0,71314.0,4864870760.0,1157310000000000.0,20219668489869,129362377740,129362377740,3.257840460529973,363282121955057.1
13/08/20,2013-08-20,97222721300128.0,63228.0,3417570561.0,1157752500000000.0,21568055478725,55486909634,55486909634,5.606155487073682,545045692484943.6
13/08/21,2013-08-21,127563929731777.0,60531.0,3214886264.0,1158227500000000.0,20025220750935,15436859958,15436859958,3.3100431786724713,422242115453326.5
13/08/22,2013-08-22,82354467662604.0,66812.0,3877155120.0,1158717500000000.0,15409304241982,55840427381,55840427381,3.1003063816920324,255324081655224.0
13/08/23,2013-08-23,82642985849363.0,55195.0,3386687545.0,1159257500000000.0,16435502240947,12034494432,12034494432,4.5613038758437785,376959771665992.2
13/08/24,2013-08-24,56793589376631.0,51817.0,2773017547.0,1159747500000000.0,11004574764424,23587957811,23587957811,2.349220162821505,133420645282589.53
13/08/25,2013-08-25,55565404702813.0,44447.0,3027034915.0,1160205000000000.0,10024641487742,11857747372,11857747372,3.1149960609139384,173086016772355.0
13/08/26,2013-08-26,70768739288628.0,56093.0,4080643368.0,1160582500000000.0,13695124163095,12200639977,12200639977,4.001075440052627,283151064691219.3
13/08/27,2013-08-27,91029355172412.0,62187.0,3984639775.0,1160997500000000.0,17312686462787,18797137556,18797137556,3.307998024206123,301124927055091.0
13/08/28,2013-08-28,78425376024091.0,64747.0,26083498262.0,1161420000000000.0,16716894011780,36769671171,36769671171,4.358362216148654,341806195650647.6
13/08/29,2013-08-29,263915165022077.0,58992.0,2703969735.0,1161865000000000.0,20677645143448,15985209474,15985209474,4.004474145479357,1056841454930831.0
13/08/30,2013-08-30,83164833488312.0,62603.0,4391193998.0,1162337500000000.0,18544246327217,61823614410,61823614410,4.9945257370388445,415368901273924.5
13/08/31,2013-08-31,87872917397540.0,47505.0,3122585731.0,1162850000000000.0,19061413164871,19541354042,19541354042,5.57796388500377,490151959713397.75
13/09/01,2013-09-01,82338911545946.0,46598.0,2495132746.0,1163407500000000.0,20549097201624,9284225101,9284225101,4.527609650921781,372798450561813.9
13/09/02,2013-09-02,81392062096560.0,51266.0,4740491922.0,1163960000000000.0,18927393578351,17228926456,17228926456,5.294241015811462,430909193513083.5
13/09/03,2013-09-03,94978494032159.0,52163.0,3123219885.0,1164497500000000.0,22220942071892,6150828500,6150828500,7.460313394637474,708569331230614.8
13/09/04,2013-09-04,91217471338502.0,52979.0,2706159070.0,1164982500000000.0,23412778955802,4467746597,4467746597,3.8170443904066444,348181137279704.1
13/09/05,2013-09-05,88724366114210.0,60730.0,3262242832.0,1165390000000000.0,21427674572845,3080655582,3080655582,2.7227566832827796,241574860807499.0
13/09/06,2013-09-06,70158770539066.0,60850.0,3349086393.0,1165837500000000.0,16636413747098,8385502203,8385502203,3.5617718898030386,249889536729187.7
13/09/07,2013-09-07,62956992945768.0,51967.0,2449911746.0,1166300000000000.0,12415295739276,1485581526,1485581526,4.882153934409521,307365730808776.0
13/09/08,2013-09-08,39816585045693.0,46452.0,2614222954.0,1166662500000000.0,10426565583251,2408266583,2408266583,3.6460377779387674,145172773265110.75
13/09/09,2013-09-09,103076675658513.0,57676.0,3053100606.0,1167055000000000.0,19232096637168,56002873465,56002873465,9.481887605501273,977361453342719.0
13/09/10,2013-09-10,64537915046231.0,53283.0,2552371160.0,1167562500000000.0,18718490659072,6193499863,6193499863,3.6900865898887734,238150494851477.38
13/09/11,2013-09-11,83168554403533.0,49210.0,2255500301.0,1168040000000000.0,17125608204830,58690506264,58690506264,5.281443132139591,439249990464514.4
13/09/12,2013-09-12,70312810109851.0,52300.0,3034461292.0,1168540000000000.0,17937519005397,1743723872,1743723872,9.722952404710686,683648106139546.2
13/09/13,2013-09-13,65423786521235.0,44834.0,2096323621.0,1169072500000000.0,13708674158781,22051439958,22051439958,3.5088973056756974,229565348251464.12
13/09/14,2013-09-14,57212228329393.0,43560.0,2023750549.0,1169582500000000.0,15038569789963,753351333,753351333,10.644344528599518,608986669586974.8
13/09/15,2013-09-15,40350754815521.0,53672.0,2764617927.0,1170127500000000.0,10317354940143,15570345137,15570345137,5.585308222320793,225371402647981.2
13/09/16,2013-09-16,67826096673991.0,51885.0,4120048691.0,1170580000000000.0,16211326156777,1063858124,1063858124,4.763860991537152,323114096153457.4
13/09/17,2013-09-17,62761518539857.0,67931.0,30275425378.0,1170965000000000.0,13338237323797,1495557677,1495557677,3.8518232969824595,241746279265815.62
13/09/18,2013-09-18,80699426975309.0,60551.0,10750935731.0,1171412500000000.0,16906622565466,35247722722,35247722722,8.367903241043008,675284996536998.5
13/09/19,2013-09-19,83388378123293.0,59815.0,9174587436.0,1171825000000000.0,18672553473152,1315245533,1315245533,13.23354496611119,1103523851545688.8
13/09/20,2013-09-20,73430901587582.0,58994.0,2700884796.0,1172300000000000.0,13856926832151,932408677,932408677,2.42217640912569,177862597526273.44
13/09/21,2013-09-21,45207431344503.0,52498.0,2675531601.0,1172800000000000.0,12151059371087,1079118074,1079118074,8.09233558749973,365833705488568.8
13/09/22,2013-09-22,49521938307075.0,50903.0,2629032181.0,1173272500000000.0,13429790847173,4671759998,4671759998,7.510221998144344,371920750464541.1
13/09/23,2013-09-23,100105160133624.0,65328.0,3947388851.0,1173780000000000.0,17693815763838,25734412026,25734412026,2.3706414019222386,237313437158828.12
13/09/24,2013-09-24,94907186535250.0,62592.0,3066022492.0,1174305000000000.0,20277579335578,46606525339,46606525339,4.095087646531003,388653247147521.4
13/09/25,2013-09-25,82728608765588.0,54548.0,3106396518.0,1174835000000000.0,18831448439515,13176950538,13176950538,5.689950642520422,470721700600578.6
13/09/26,2013-09-26,74555208081135.0,57545.0,2723002047.0,1175350000000000.0,17313046370688,6207552038,6207552038,3.1029460375695903,231340787495525.2
13/09/27,2013-09-27,69011485160644.0,46920.0,8261986498.0,1175755000000000.0,16863489122634,1567969744,1567969744,3.145210922144101,217055676880644.38
13/09/28,2013-09-28,53343269920544.0,42580.0,2608609449.0,1176200000000000.0,14001100587911,2810973418,2810973418,3.1852609172711013,169912232877352.7
13/09/29,2013-09-29,55412801529972.0,41181.0,2584549691.0,1176642500000000.0,12714893881983,6544111478,6544111478,5.160174385198905,285939719067072.9
13/09/30,2013-09-30,82677403666542.0,47156.0,2575183782.0,1177067500000000.0,17386505341655,9832762741,9832762741,4.82145241094681,398625167238872.9
13/10/01,2013-10-01,108807793612211.0,57171.0,3913974553.0,1177475000000000.0,23901173469140,12886807066,12886807066,3.4408032321851447,374386207947831.9
13/10/02,2013-10-02,118707886445546.0,61964.0,3992303312.0,1177942500000000.0,30738906328338,7987361066,7987361066,8.388341871052585,995762334295333.0
13/10/03,2013-10-03,92703080085101.0,59551.0,3660294587.0,1178420000000000.0,25142983733424,7899050775,7899050775,4.012145372216777,371938233753679.1
13/10/04,2013-10-04,80217369072064.0,51940.0,2477279491.0,1178917500000000.0,17355725494185,2722352448,2722352448,2.097493234826694,168255388944252.06
13/10/05,2013-10-05,44874640709532.0,45479.0,2606242489.0,1179367500000000.0,13644862260795,1420139047,1420139047,7.181971914690951,322288409257708.9
13/10/06,2013-10-06,41930826642164.0,42857.0,2115735044.0,1179915000000000.0,12899750562165,8618053347,8618053347,6.0565473416727365,253956036633738.5
13/10/07,2013-10-07,68859797994941.0,44547.0,3257715142.0,1180377500000000.0,23335635695541,845262118,845262118,27.880688809596897,1919858599388667.0
13/10/08,2013-10-08,69235192016047.0,42985.0,1632634054.0,1180767500000000.0,16113964734936,23174278598,23174278598,2.9771293416070765,206122121622772.38
13/10/09,2013-10-09,93261555291728.0,52819.0,3118063953.0,1181132500000000.0,24045762056389,96297809187,96297809187,7.743939018078947,722211796910324.4
13/10/10,2013-10-10,75323836409605.0,56853.0,3105788363.0,1181617500000000.0,17213608308176,28136111023,28136111023,4.444611964702487,334785224533420.75
13/10/11,2013-10-11,82954657661856.0,51922.0,2276995908.0,1182097500000000.0,16343495146049,24622272427,24622272427,3.529291841220827,292771196477256.25
13/10/12,2013-10-12,69790405513336.0,49474.0,3214776583.0,1182560000000000.0,15328092466447,35288857903,35288857903,2.5647414092734095,178994342990036.62
13/10/13,2013-10-13,71263869297742.0,51304.0,3080432869.0,1183095000000000.0,13068936269603,82312532098,82312532098,4.4358096429524085,316112958625023.9
13/10/14,2013-10-14,92079458641609.0,57452.0,3303670276.0,1183647500000000.0,18957848276474,32837174151,32837174151,3.9811702288358646,366583999431298.75
13/10/15,2013-10-15,92450481325751.0,55826.0,3864309771.0,1184272500000000.0,20605855409150,52889499017,52889499017,4.405489991350111,407289670176090.5
13/10/16,2013-10-16,102274433727762.0,50826.0,4719904597.0,1184922500000000.0,22143861988692,76989072438,76989072438,13.727443587042801,1403966519394597.2
13/10/17,2013-10-17,84737072772647.0,46870.0,3651952508.0,1185447500000000.0,20464003288586,17159862572,17159862572,5.090477354699368,431352150052675.0
13/10/18,2013-10-18,93757496508764.0,59661.0,3835801158.0,1185865000000000.0,19728022528115,18940250263,18940250263,4.723913400211314,442902294128028.25
13/10/19,2013-10-19,100734293202436.0,55311.0,3626226694.0,1186345000000000.0,19852573817101,13982391685,13982391685,6.917316336053682,696810971970030.0
13/10/20,2013-10-20,72275976074263.0,49418.0,2848710739.0,1186902500000000.0,15030437503328,23502865692,23502865692,8.072542859820047,583450914594821.5
13/10/21,2013-10-21,105919727414245.0,60451.0,3766450678.0,1187400000000000.0,27804848711942,214227432835,214227432835,38.16510815214911,4042437852210834.0
13/10/22,2013-10-22,120762310464838.0,65048.0,4168008116.0,1187927500000000.0,27208841029448,31813722015,31813722015,15.54246580269053,1876944080653637.5
13/10/23,2013-10-23,109072387398026.0,55314.0,4577781754.0,1188540000000000.0,31133204142263,131647933808,131647933808,17.70207115878306,1930807163178194.5
13/10/24,2013-10-24,102910330278826.0,63634.0,5076496010.0,1189092500000000.0,23708702858799,16893148508,16893148508,6.672790009849681,686699023794875.0
13/10/25,2013-10-25,281746847749548.0,57471.0,5107518210.0,1189630000000000.0,42415818426034,30133726105,30133726105,19.970670423482307,5626673439261398.0
13/10/26,2013-10-26,68676546939462.0,47747.0,3534328044.0,1190217500000000.0,22495416658629,7201567608,7201567608,6.421750554961946,441023653421356.56
13/10/27,2013-10-27,50980364888496.0,43691.0,5775029853.0,1190672500000000.0,12242889049235,110477876380,110477876380,10.659969897538318,543449155076875.0
13/10/28,2013-10-28,64571346709905.0,51104.0,3118348979.0,1191120000000000.0,14606577899890,22500359076,22500359076,4.800364980275024,309966031475426.4
13/10/29,2013-10-29,168642834703913.0,49930.0,3445509300.0,1191557500000000.0,24046312574998,125935901460,125935901460,4.648903506846938,784004265659629.2
13/10/30,2013-10-30,71709316009177.0,48446.0,2972252695.0,1191957500000000.0,17720856571196,14568584999,14568584999,4.393092518916722,315025659696548.25
13/10/31,2013-10-31,68526825298468.0,58181.0,2997871915.0,1192445000000000.0,15993768548160,218990492408,218990492408,10.029990191613509,687323385606056.2
13/11/01,2013-11-01,63684585321991.0,45371.0,3500360841.0,1192972500000000.0,17109158039826,230330117744,230330117744,8.598881898120746,547616227914598.5
13/11/02,2013-11-02,64924036489007.0,39181.0,2353096079.0,1193492500000000.0,14336676876308,33165820554,33165820554,4.280901960100709,277933435063442.25
13/11/03,2013-11-03,59381636349698.0,35947.0,4087943337.0,1193997500000000.0,15689214246617,33933300961,33933300961,7.64119366460238,453746583469035.5
13/11/04,2013-11-04,97406271460443.0,45523.0,5182985587.0,1194477500000000.0,28825878621355,13298729010,13298729010,16.997209148710446,1655634768409213.5
13/11/05,2013-11-05,111552137805373.0,51597.0,4727916843.0,1194965000000000.0,28671924297184,19138971159,19138971159,11.694586933678739,1304556173202665.0
13/11/06,2013-11-06,91664117447346.0,55008.0,14562558243.0,1195400000000000.0,21621350773416,36873459605,36873459605,9.098194411484673,833977961093115.8
13/11/07,2013-11-07,121166736430474.0,60535.0,12850248332.0,1195807500000000.0,34424967156345,16402083410,16402083410,16.986099754737545,2058150271964011.8
13/11/08,2013-11-08,107153100672896.0,59223.0,10682017227.0,1196167500000000.0,30512622931556,17787430123,17787430123,13.094453957190694,1403111343131459.2
13/11/09,2013-11-09,90039250001574.0,55204.0,5605344924.0,1196502500000000.0,24730759099919,9416086050,9416086050,13.886017696296555,1250286618883112.8
13/11/10,2013-11-10,80125956811759.0,57538.0,4583360662.0,1196872500000000.0,20343337446579,239946125147,239946125147,14.93480130900696,1196665244677707.2
13/11/11,2013-11-11,74827948955386.0,57405.0,6222351764.0,1197300000000000.0,18841958968779,122614531935,122614531935,16.287585108155422,1218766587079549.2
13/11/12,2013-11-12,110903694013873.0,58307.0,2251123231.0,1197767500000000.0,21824525582756,17245204330,17245204330,12.291620328678352,1363186099866456.2
13/11/13,2013-11-13,126748308227683.0,64870.0,2304229153.0,1198270000000000.0,26998816637858,230155318246,230155318246,12.695290802166689,1609106631633099.0
